TimeStamp,ch1,ch2,ch3,ch4
2019618.9972,19090.51,8245.85,14264.2,41228.01
2019619.0012,19088.99,8239.22,14250.9,41213.28
2019619.0052,19084.5,8240.75,14253.24,41219.05
2019619.0092,19079.4,8246.14,14262.82,41230.11
2019619.0132,19074.68,8246.23,14262.53,41231.21
2019619.0172,19088.99,8247.14,14255.72,41223.1
2019619.0212,19094.04,8246.52,14253.9,41221.43
2019619.0252,19081.36,8241.75,14251.76,41220.81
2019619.0292,19078.3,8245.37,14258.67,41229.44
2019619.0332,19078.26,8245.85,14269.02,41236.12
2019619.0372,19082.26,8236.08,14255.67,41216.19
2019619.0412,19082.98,8234.31,14245.94,41207.65
2019619.0452,19070.34,8234.12,14247.94,41207.46
2019619.0492,19062.95,8231.07,14254.0,41214.52
2019619.0532,19061.42,8234.6,14259.01,41220.72
2019619.0572,19073.77,8232.5,14250.95,41210.42
2019619.0612,19076.49,8228.92,14245.03,41205.41
2019619.0652,19071.34,8231.02,14246.61,41210.13
2019619.0692,19076.21,8239.37,14259.82,41225.01
2019619.0732,19072.39,8243.32,14263.73,41227.35
2019619.0772,19084.03,8245.28,14258.39,41215.57
2019619.0812,19083.79,8244.32,14255.19,41206.94
2019619.0852,19077.83,8244.66,14259.05,41215.47
2019619.0892,19074.39,8246.9,14269.07,41227.2
2019619.0932,19073.68,8247.47,14274.41,41232.02
2019619.0972,19086.03,8240.03,14260.15,41220.15
2019619.1012,19082.98,8237.98,14249.71,41210.08
2019619.1052,19066.81,8232.5,14248.9,41209.37
2019619.1092,19064.38,8232.88,14257.34,41219.38
2019619.1132,19065.72,8238.65,14265.54,41226.3
2019619.1172,19077.83,8236.17,14255.81,41214.28
2019619.1212,19076.97,8229.78,14245.8,41204.12
2019619.1252,19071.06,8231.59,14251.14,41212.52
2019619.1292,19073.49,8241.94,14271.55,41235.74
2019619.1332,19070.53,8241.37,14272.26,41237.31
2019619.1372,19081.26,8229.59,14253.81,41217.76
2019619.1412,19090.7,8224.25,14243.41,41210.37
2019619.1452,19090.75,8230.83,14251.04,41219.1
2019619.1492,19079.83,8232.17,14255.0,41221.86
2019619.1532,19062.9,8228.97,14256.05,41223.24
2019619.1572,19072.11,8228.4,14246.04,41210.56
2019619.1612,19073.82,8227.64,14239.17,41202.07
2019619.1652,19072.01,8229.07,14244.94,41212.28
2019619.1692,19070.68,8232.5,14256.62,41226.34
2019619.1732,19074.11,8240.84,14266.87,41234.93
2019619.1772,19097.09,8249.43,14266.78,41233.78
2019619.1812,19098.71,8240.56,14254.38,41222.24
2019619.1852,19086.08,8232.64,14249.71,41219.48
2019619.1892,19078.45,8236.12,14259.05,41228.44
2019619.1932,19070.77,8239.22,14264.87,41230.92
2019619.1972,19079.45,8235.74,14254.67,41217.0
2019619.2012,19074.39,8226.35,14243.27,41202.93
2019619.2052,19073.73,8229.88,14251.47,41212.37
2019619.2092,19075.97,8242.66,14266.59,41230.11
2019619.2132,19075.16,8250.38,14272.83,41234.45
2019619.2172,19086.08,8244.94,14261.91,41222.39
2019619.2212,19081.64,8233.64,14251.52,41210.51
2019619.2252,19072.73,8234.55,14254.48,41214.76
2019619.2292,19072.44,8243.61,14267.73,41229.68
2019619.2332,19069.29,8242.94,14270.74,41234.45
2019619.2372,19072.58,8230.5,14249.99,41213.71
2019619.2412,19073.01,8228.06,14240.31,41205.79
2019619.2452,19069.48,8231.45,14248.85,41216.09
2019619.2492,19070.34,8235.88,14261.44,41235.83
2019619.2532,19069.05,8239.51,14264.25,41239.55
2019619.2572,19075.35,8235.03,14249.14,41221.19
2019619.2612,19072.49,8226.78,14236.88,41206.98
2019619.2652,19065.43,8225.3,14236.26,41206.79
2019619.2692,19061.23,8231.4,14244.61,41216.09
2019619.2732,19058.66,8232.55,14249.71,41220.62
2019619.2772,19073.39,8230.4,14240.17,41209.99
2019619.2812,19074.39,8224.77,14235.02,41205.79
2019619.2852,19070.06,8227.21,14245.7,41218.29
2019619.2892,19071.3,8235.5,14262.87,41234.74
2019619.2932,19068.05,8240.75,14267.3,41235.5
2019619.2972,19072.25,8236.36,14256.77,41220.0
2019619.3012,19072.2,8229.11,14246.85,41213.14
2019619.3052,19064.81,8230.88,14251.9,41219.81
2019619.3092,19067.77,8238.84,14262.68,41233.26
2019619.3132,19063.62,8239.22,14265.16,41233.74
2019619.3172,19071.1,8233.41,14253.81,41215.95
2019619.3212,19068.77,8227.4,14243.03,41202.45
2019619.3252,19067.96,8232.21,14256.29,41213.09
2019619.3292,19067.19,8237.22,14269.88,41225.87
2019619.3332,19063.9,8237.98,14267.54,41225.49
2019619.3371,19064.67,8228.73,14249.04,41203.55
2019619.3411,19058.52,8217.76,14237.6,41191.34
2019619.3451,19053.75,8222.15,14245.89,41201.12
2019619.3491,19062.86,8232.17,14263.77,41219.62
2019619.3531,19061.38,8231.93,14266.35,41218.76
2019619.3571,19066.81,8225.25,14251.76,41201.36
2019619.3611,19068.86,8222.68,14244.32,41196.78
2019619.3651,19070.1,8228.21,14249.47,41204.84
2019619.3691,19071.06,8234.79,14261.63,41218.52
2019619.3731,19065.67,8234.55,14261.3,41221.15
2019619.3771,19065.33,8219.91,14242.84,41200.93
2019619.3811,19064.71,8210.99,14229.97,41191.34
2019619.3851,19065.72,8218.43,14239.03,41203.98
2019619.3891,19063.33,8224.01,14248.75,41216.28
2019619.3931,19059.23,8226.01,14251.95,41218.09
2019619.3971,19078.35,8231.35,14254.05,41216.81
2019619.4011,19089.84,8240.37,14264.54,41220.91
2019619.4051,19076.4,8237.55,14261.2,41221.81
2019619.4091,19063.14,8227.97,14257.81,41223.63
2019619.4131,19064.86,8227.21,14260.82,41225.72
2019619.4171,19075.87,8222.44,14246.04,41209.56
2019619.4211,19071.53,8216.62,14233.35,41198.88
2019619.4251,19061.85,8218.48,14239.36,41202.31
2019619.4291,19059.99,8223.15,14251.52,41213.71
2019619.4331,19057.23,8223.49,14254.52,41218.29
2019619.4371,19065.62,8219.58,14243.37,41203.5
2019619.4411,19061.85,8212.09,14231.78,41189.29
2019619.4451,19051.03,8210.61,14231.21,41193.73
2019619.4491,19056.18,8218.58,14247.32,41212.95
2019619.4531,19066.77,8229.3,14257.05,41227.06
2019619.4571,19075.92,8226.35,14238.88,41210.47
2019619.4611,19072.82,8217.0,14224.44,41196.64
2019619.4651,19067.72,8219.29,14229.44,41202.93
2019619.4691,19065.67,8224.77,14239.46,41212.28
2019619.4731,19062.14,8221.91,14243.75,41216.71
2019619.4771,19085.46,8226.44,14246.37,41217.09
2019619.4811,19089.18,8225.82,14243.22,41215.19
2019619.4851,19070.96,8219.67,14239.98,41213.23
2019619.4891,19069.34,8227.25,14250.09,41224.39
2019619.4931,19069.72,8227.49,14256.38,41226.68
2019619.4971,19081.12,8223.11,14247.51,41215.14
2019619.5011,19082.26,8221.29,14238.93,41208.27
2019619.5051,19072.01,8224.97,14244.22,41213.8
2019619.5091,19065.76,8231.4,14259.86,41227.49
2019619.5131,19061.71,8232.88,14265.59,41231.35
2019619.5171,19070.58,8224.11,14252.38,41214.66
2019619.5211,19074.16,8218.81,14244.99,41203.31
2019619.5251,19075.25,8223.11,14253.0,41210.8
2019619.5291,19074.59,8231.74,14266.02,41221.29
2019619.5331,19069.53,8233.17,14268.07,41221.96
2019619.5371,19076.97,8228.4,14253.81,41206.51
2019619.5411,19077.21,8222.68,14244.22,41197.88
2019619.5451,19076.73,8230.02,14255.29,41212.75
2019619.5491,19079.59,8241.99,14273.93,41233.78
2019619.5531,19076.02,8244.42,14279.56,41241.6
2019619.5571,19083.36,8239.41,14262.73,41227.25
2019619.5611,19080.36,8232.26,14250.33,41211.85
2019619.5651,19069.01,8229.88,14250.8,41210.7
2019619.5691,19066.38,8231.78,14257.24,41217.71
2019619.5731,19057.42,8226.54,14250.9,41210.42
2019619.5771,19066.38,8219.24,14234.26,41197.35
2019619.5811,19070.91,8212.04,14229.01,41196.26
2019619.5851,19068.43,8207.94,14236.83,41208.7
2019619.5891,19065.86,8213.71,14245.08,41220.62
2019619.5931,19058.23,8212.47,14243.75,41219.53
2019619.5971,19064.52,8208.04,14231.02,41203.12
2019619.6011,19067.81,8203.65,14224.1,41194.73
2019619.6051,19063.81,8204.7,14234.5,41202.88
2019619.6091,19066.29,8216.33,14253.28,41220.48
2019619.6131,19061.52,8218.29,14260.01,41221.81
2019619.6171,19070.58,8216.43,14251.85,41208.89
2019619.6211,19074.73,8213.04,14243.37,41201.21
2019619.6251,19069.05,8210.09,14243.6,41207.46
2019619.6291,19066.19,8215.14,14254.24,41216.43
2019619.6331,19063.43,8214.86,14257.15,41218.91
2019619.6371,19079.02,8220.1,14253.95,41211.75
2019619.6411,19077.73,8217.05,14247.94,41201.74
2019619.6451,19066.24,8214.9,14248.09,41202.93
2019619.6491,19062.14,8224.06,14259.15,41218.0
2019619.6531,19060.76,8224.15,14264.49,41224.82
2019619.6571,19079.26,8223.49,14258.29,41221.1
2019619.6611,19080.59,8217.29,14251.62,41215.09
2019619.6651,19068.91,8214.62,14254.09,41217.0
2019619.6691,19067.48,8220.58,14267.78,41232.3
2019619.6731,19062.9,8222.39,14271.45,41232.78
2019619.6771,19069.39,8217.96,14258.53,41216.9
2019619.6811,19066.24,8214.19,14247.94,41205.46
2019619.6851,19063.19,8220.1,14257.72,41217.62
2019619.6891,19066.15,8227.25,14274.5,41236.31
2019619.6931,19063.52,8225.54,14274.17,41239.74
2019619.6971,19069.72,8216.24,14256.24,41220.67
2019619.7011,19074.06,8210.37,14252.14,41211.56
2019619.7051,19070.2,8214.19,14260.68,41216.81
2019619.7091,19062.76,8220.05,14268.45,41225.87
2019619.7131,19056.27,8219.86,14272.26,41228.25
2019619.7171,19067.96,8216.67,14266.68,41219.91
2019619.7211,19066.91,8211.42,14252.86,41208.75
2019619.7251,19061.09,8215.14,14257.67,41216.52
2019619.7291,19063.43,8222.63,14269.07,41232.83
2019619.7331,19059.47,8219.67,14268.54,41232.78
2019619.7371,19075.92,8222.87,14261.2,41224.68
2019619.7411,19072.82,8217.14,14247.47,41211.32
2019619.7451,19062.66,8213.9,14251.0,41212.95
2019619.7491,19067.72,8221.58,14267.97,41229.63
2019619.7531,19065.0,8221.29,14270.36,41233.02
2019619.7571,19069.1,8214.38,14255.72,41216.43
2019619.7611,19072.53,8210.56,14248.28,41206.41
2019619.7651,19075.4,8213.47,14255.24,41217.09
2019619.7691,19073.3,8218.24,14266.21,41228.87
2019619.7731,19068.34,8222.91,14272.64,41235.07
2019619.7771,19085.6,8221.2,14265.92,41225.58
2019619.7811,19085.79,8220.72,14260.29,41218.09
2019619.7851,19080.78,8224.3,14263.44,41225.82
2019619.7891,19075.54,8227.64,14272.5,41238.03
2019619.7931,19070.91,8225.01,14276.6,41238.12
2019619.7971,19082.6,8220.24,14263.82,41222.62
2019619.8011,19080.31,8211.42,14249.04,41207.94
2019619.8051,19075.97,8216.05,14253.71,41214.28
2019619.8091,19079.21,8224.2,14268.45,41231.16
2019619.8131,19074.78,8224.11,14269.74,41234.5
2019619.8171,19082.45,8217.91,14257.24,41222.72
2019619.8211,19081.88,8213.0,14251.76,41216.43
2019619.8251,19074.97,8213.95,14255.05,41222.48
2019619.8291,19070.06,8216.76,14263.3,41233.31
2019619.8331,19069.34,8218.0,14266.21,41237.26
2019619.8371,19091.04,8224.44,14263.2,41232.4
2019619.8411,19091.75,8216.33,14251.14,41221.1
2019619.8451,19083.22,8213.47,14255.05,41225.96
2019619.8491,19073.68,8216.81,14262.39,41236.26
2019619.8531,19068.86,8222.29,14264.35,41239.12
2019619.8571,19084.03,8221.06,14253.62,41230.4
2019619.8611,19083.74,8212.38,14244.75,41218.71
2019619.8651,19074.63,8213.14,14251.19,41219.67
2019619.8691,19071.63,8212.19,14260.77,41227.54
2019619.8731,19067.96,8208.56,14258.48,41225.92
2019619.8771,19076.21,8213.14,14248.33,41215.52
2019619.8811,19079.97,8215.38,14244.7,41211.28
2019619.8851,19078.35,8218.34,14248.95,41218.67
2019619.8891,19070.1,8217.48,14254.48,41226.06
2019619.8931,19068.43,8216.67,14262.58,41230.73
2019619.8971,19078.3,8217.38,14254.24,41218.86
2019619.9011,19079.07,8215.09,14245.23,41209.04
2019619.9051,19074.25,8213.85,14250.14,41214.52
2019619.9091,19070.2,8217.53,14260.44,41228.25
2019619.9131,19071.2,8220.2,14263.77,41232.45
2019619.9171,19083.03,8214.47,14249.99,41216.28
2019619.9211,19082.93,8211.23,14240.65,41209.04
2019619.9251,19083.22,8220.29,14252.38,41221.19
2019619.9291,19079.93,8223.92,14261.77,41229.73
2019619.9331,19080.36,8229.45,14268.97,41233.93
2019619.9371,19102.0,8235.17,14269.64,41234.59
2019619.9411,19096.47,8224.87,14256.38,41220.96
2019619.9451,19081.07,8215.14,14250.76,41217.95
2019619.9491,19071.87,8214.86,14257.48,41224.44
2019619.9531,19063.67,8213.23,14255.67,41220.81
2019619.9571,19076.92,8208.09,14245.7,41209.27
2019619.9611,19079.74,8204.84,14240.36,41203.79
2019619.9651,19072.15,8208.8,14246.37,41210.23
2019619.9691,19071.82,8218.77,14260.87,41224.1
2019619.9731,19079.35,8231.83,14275.22,41236.55
2019619.9771,19087.51,8225.63,14258.77,41219.1
2019619.9811,19078.21,8211.57,14240.93,41202.65
2019619.9851,19067.0,8208.32,14241.27,41205.55
2019619.9891,19059.28,8207.85,14242.79,41209.42
2019619.9931,19060.57,8210.23,14246.56,41213.04
2019619.997,19077.06,8208.8,14238.65,41201.17
2019620.001,19084.03,8208.94,14235.78,41199.31
2019620.005,19082.69,8212.09,14241.12,41211.99
2019620.009,19076.97,8213.52,14246.99,41225.34
2019620.013,19076.25,8215.38,14253.14,41232.4
2019620.017,19081.93,8207.04,14242.41,41213.8
2019620.021,19081.64,8201.65,14231.49,41198.16
2019620.025,19078.83,8201.98,14236.12,41202.84
2019620.029,19071.34,8209.13,14245.23,41214.85
2019620.033,19063.9,8208.94,14247.32,41218.43
2019620.037,19072.25,8205.84,14235.02,41207.22
2019620.041,19078.02,8205.08,14230.16,41202.36
2019620.045,19076.3,8210.14,14238.79,41211.47
2019620.049,19077.02,8215.48,14253.43,41227.63
2019620.053,19074.2,8212.09,14253.67,41227.87
2019620.057,19084.6,8207.51,14242.36,41211.32
2019620.061,19085.93,8206.8,14235.88,41202.26
2019620.065,19075.01,8201.08,14236.88,41207.27
2019620.069,19072.11,8208.75,14248.09,41221.05
2019620.073,19071.06,8212.95,14252.52,41224.82
2019620.077,19084.55,8213.57,14245.03,41215.14
2019620.081,19084.74,8214.05,14240.93,41208.51
2019620.085,19083.55,8213.04,14248.52,41217.14
2019620.089,19073.01,8208.9,14252.47,41222.29
2019620.093,19069.48,8212.38,14254.14,41223.86
2019620.097,19081.02,8210.56,14245.65,41213.61
2019620.101,19081.31,8206.51,14237.88,41203.46
2019620.105,19076.3,8210.61,14244.27,41212.09
2019620.109,19079.83,8217.76,14262.25,41228.01
2019620.113,19079.97,8219.29,14265.68,41230.92
2019620.117,19085.31,8211.57,14247.94,41210.47
2019620.121,19084.27,8205.7,14236.98,41199.88
2019620.125,19083.79,8209.71,14247.8,41212.28
2019620.129,19082.74,8219.82,14266.83,41228.63
2019620.133,19068.48,8217.76,14266.97,41226.01
2019620.137,19073.58,8211.23,14252.52,41210.32
2019620.141,19074.25,8204.7,14243.08,41202.5
2019620.145,19075.73,8208.8,14249.8,41213.18
2019620.149,19086.46,8222.63,14267.64,41233.69
2019620.153,19080.78,8220.86,14265.87,41232.78
2019620.157,19077.68,8205.99,14244.94,41207.7
2019620.161,19080.26,8205.22,14239.12,41202.36
2019620.165,19085.74,8216.86,14250.66,41219.67
2019620.169,19082.02,8223.2,14259.86,41233.12
2019620.173,19081.64,8227.78,14264.49,41237.65
2019620.177,19087.75,8219.05,14251.52,41221.34
2019620.181,19085.84,8212.62,14241.74,41210.13
2019620.185,19073.92,8208.66,14242.03,41210.7
2019620.189,19068.24,8211.23,14252.86,41220.72
2019620.193,19069.15,8214.81,14260.34,41227.25
2019620.197,19078.83,8208.61,14249.61,41213.71
2019620.201,19083.74,8204.51,14242.94,41207.84
2019620.205,19083.22,8210.37,14251.9,41220.15
2019620.209,19074.92,8217.05,14260.91,41227.77
2019620.213,19062.95,8212.38,14259.48,41223.01
2019620.217,19070.96,8199.65,14244.27,41204.79
2019620.221,19067.15,8192.92,14230.78,41190.77
2019620.225,19061.38,8198.5,14239.22,41201.74
2019620.229,19064.43,8206.27,14251.66,41218.76
2019620.233,19061.28,8204.37,14252.86,41218.24
2019620.237,19068.62,8197.45,14241.79,41204.36
2019620.241,19067.72,8196.88,14238.65,41197.35
2019620.245,19066.48,8202.94,14245.23,41207.32
2019620.249,19064.19,8207.32,14255.91,41217.48
2019620.253,19063.76,8208.75,14260.01,41220.67
2019620.257,19076.87,8207.94,14251.62,41208.94
2019620.261,19074.97,8204.75,14240.08,41201.79
2019620.265,19066.48,8199.88,14239.69,41206.08
2019620.269,19067.72,8209.75,14255.53,41224.2
2019620.273,19064.0,8212.42,14261.2,41228.25
2019620.277,19068.58,8203.03,14244.99,41208.51
2019620.281,19064.48,8196.97,14233.16,41194.01
2019620.285,19056.94,8199.41,14239.27,41197.92
2019620.289,19063.09,8207.51,14259.63,41214.8
2019620.293,19072.49,8216.29,14271.31,41227.73
2019620.297,19088.56,8219.15,14258.96,41220.91
2019620.301,19084.84,8208.13,14246.61,41209.65
2019620.305,19075.35,8205.84,14248.42,41213.76
2019620.309,19071.25,8218.58,14257.86,41222.96
2019620.313,19070.58,8221.91,14263.2,41229.3
2019620.317,19076.49,8213.66,14253.43,41216.86
2019620.321,19067.91,8202.94,14237.45,41197.69
2019620.325,19054.99,8196.78,14234.83,41197.59
2019620.329,19051.41,8199.98,14243.56,41210.32
2019620.333,19052.08,8204.22,14252.62,41220.34
2019620.337,19070.58,8209.18,14252.38,41216.38
2019620.341,19078.73,8210.23,14248.95,41209.75
2019620.345,19077.88,8212.42,14251.23,41216.38
2019620.349,19079.35,8219.15,14263.87,41231.21
2019620.353,19075.44,8224.15,14265.3,41231.11
2019620.357,19075.59,8212.28,14244.27,41207.37
2019620.361,19068.2,8198.64,14227.87,41187.96
2019620.365,19060.57,8198.17,14234.74,41196.4
2019620.369,19055.56,8203.46,14248.66,41211.75
2019620.373,19063.9,8209.9,14258.77,41222.58
2019620.377,19074.35,8210.47,14252.24,41211.71
2019620.381,19073.3,8209.56,14244.61,41202.26
2019620.385,19070.39,8213.19,14251.76,41211.8
2019620.389,19067.86,8218.67,14261.39,41225.68
2019620.393,19058.23,8216.05,14258.29,41222.72
2019620.397,19068.05,8213.95,14249.28,41210.08
2019620.401,19067.72,8207.37,14241.51,41204.51
2019620.405,19069.63,8205.8,14245.94,41215.57
2019620.409,19070.68,8211.8,14258.1,41228.44
2019620.413,19071.06,8214.14,14261.68,41232.02
2019620.417,19085.65,8214.71,14257.19,41222.53
2019620.421,19087.08,8208.37,14245.7,41212.23
2019620.425,19069.86,8200.84,14239.12,41211.71
2019620.429,19067.39,8199.07,14245.46,41219.95
2019620.433,19061.23,8199.03,14245.85,41218.91
2019620.437,19065.38,8191.87,14230.16,41201.45
2019620.441,19071.96,8194.92,14227.25,41199.36
2019620.445,19074.97,8205.22,14238.65,41209.85
2019620.449,19074.35,8214.52,14252.47,41222.77
2019620.453,19078.45,8223.34,14261.68,41232.4
2019620.457,19086.98,8215.86,14248.28,41216.19
2019620.461,19081.93,8199.79,14234.26,41201.31
2019620.465,19076.54,8199.26,14240.55,41210.56
2019620.469,19069.96,8199.5,14246.99,41221.81
2019620.473,19063.62,8196.93,14248.99,41222.96
2019620.477,19074.25,8197.59,14240.89,41212.18
2019620.481,19072.44,8195.88,14233.07,41203.36
2019620.485,19068.39,8202.7,14242.46,41211.32
2019620.489,19076.06,8218.1,14260.25,41228.68
2019620.493,19069.63,8217.48,14262.58,41228.25
2019620.497,19070.87,8203.7,14240.7,41207.27
2019620.501,19065.57,8197.79,14227.49,41195.54
2019620.505,19065.53,8203.41,14235.83,41207.03
2019620.509,19067.43,8215.05,14249.85,41223.24
2019620.513,19067.34,8215.0,14251.19,41227.77
2019620.517,19078.88,8211.42,14240.46,41215.38
2019620.521,19087.51,8214.38,14244.84,41219.19
2019620.525,19089.8,8223.92,14262.68,41234.16
2019620.529,19088.41,8227.78,14275.84,41248.18
2019620.533,19081.5,8221.82,14269.74,41247.33
2019620.537,19086.79,8216.72,14252.76,41231.35
2019620.541,19082.69,8210.33,14241.41,41219.81
2019620.545,19078.16,8215.67,14246.85,41226.44
2019620.549,19080.64,8221.29,14258.91,41240.03
2019620.553,19077.73,8221.91,14264.39,41243.75
2019620.557,19087.08,8218.53,14254.19,41228.92
2019620.561,19088.94,8214.67,14247.18,41221.91
2019620.565,19082.74,8218.96,14253.47,41223.67
2019620.569,19073.39,8219.39,14261.68,41226.68
2019620.573,19065.62,8213.43,14257.43,41223.05
2019620.577,19075.01,8207.42,14244.75,41209.18
2019620.581,19080.12,8202.74,14236.64,41205.6
2019620.585,19071.49,8198.31,14240.65,41212.71
2019620.589,19068.72,8205.7,14253.47,41226.77
2019620.593,19076.16,8218.38,14261.44,41235.31
2019620.597,19090.94,8219.39,14252.9,41223.82
2019620.601,19079.12,8207.47,14236.88,41207.94
2019620.605,19065.0,8200.6,14238.07,41211.51
2019620.609,19063.76,8200.98,14250.42,41226.58
2019620.613,19061.81,8202.79,14259.72,41233.02
2019620.617,19073.2,8205.32,14253.62,41221.67
2019620.621,19072.92,8202.94,14243.75,41211.37
2019620.625,19070.68,8211.28,14252.09,41223.72
2019620.629,19076.73,8226.49,14273.84,41246.75
2019620.633,19075.01,8229.92,14279.08,41248.09
2019620.637,19082.26,8226.49,14267.06,41228.59
2019620.641,19079.5,8218.62,14253.81,41213.47
2019620.645,19072.44,8215.86,14256.05,41215.66
