TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
2019644.2364,394.731,832.528,377.529,-105.0,-1592.5,52.5,852.72,-632.32,-332.88
2019644.2864,397.354,826.245,375.516,595.0,-1207.5,-140.0,832.96,-638.4,-314.64
2019644.3364,393.206,830.698,377.59,-201.25,-1251.25,-420.0,851.2,-638.4,-313.12
2019644.3863,395.585,825.269,379.786,-35.0,-1995.0,61.25,872.48,-633.84,-332.88
2019644.4364,401.441,824.232,381.494,455.0,-2056.25,-778.75,836.0,-646.0,-311.6
2019644.4864,400.343,822.402,379.786,927.5,-1732.5,-901.25,860.32,-636.88,-325.28
2019644.5364,396.317,824.415,375.028,1837.5,-1400.0,-1041.25,852.72,-641.44,-326.8
2019644.5864,394.792,828.807,374.479,1863.75,-1233.75,-542.5,831.44,-646.0,-316.16
2019644.6364,390.156,829.234,367.769,1382.5,-1102.5,385.0,851.2,-636.88,-328.32
2019644.6864,397.964,834.175,369.599,840.0,-1426.25,883.75,839.04,-636.88,-332.88
2019644.7364,400.038,828.38,366.976,901.25,-892.5,-96.25,840.56,-639.92,-316.16
2019644.7863,393.755,836.127,368.806,385.0,-1522.5,-673.75,855.76,-639.92,-338.96
2019644.8364,396.927,828.746,370.88,323.75,-1828.75,-1041.25,855.76,-635.36,-334.4
2019644.8863,394.182,829.905,369.05,822.5,-1680.0,-1627.5,843.6,-641.44,-307.04
2019644.9364,392.047,832.406,366.671,-350.0,-1750.0,-402.5,851.2,-636.88,-332.88
2019644.9864,392.718,828.502,369.782,-490.0,-1977.5,-472.5,866.4,-641.44,-316.16
2019645.0364,389.546,839.238,370.087,-962.5,-1680.0,-183.75,836.0,-642.96,-329.84
2019645.0864,395.158,834.48,371.795,-2030.0,-1986.25,682.5,857.28,-647.52,-331.36
2019645.1364,398.818,825.757,376.126,-402.5,-2047.5,-192.5,842.08,-641.44,-325.28
2019645.1863,398.147,826.611,374.967,700.0,-1557.5,-726.25,874.0,-644.48,-326.8
2019645.2364,394.06,834.541,370.087,568.75,-1373.75,-560.0,863.36,-649.04,-338.96
2019645.2864,391.559,833.077,372.161,551.25,-1295.0,-551.25,834.48,-630.8,-317.68
2019645.3364,387.655,832.345,369.66,621.25,-1811.25,-892.5,851.2,-647.52,-322.24
2019645.3864,388.875,834.236,368.135,393.75,-2082.5,-831.25,834.48,-639.92,-302.48
2019645.4364,387.838,832.833,367.891,385.0,-1863.75,-183.75,839.04,-646.0,-320.72
2019645.4864,388.936,837.591,368.745,-1111.25,-1391.25,1277.5,852.72,-646.0,-325.28
2019645.5364,396.5,826.245,374.418,-691.25,-1610.0,1190.0,852.72,-646.0,-322.24
2019645.5863,401.807,823.683,376.004,-288.75,-1767.5,507.5,848.16,-646.0,-335.92
2019645.6364,404.369,826.489,374.235,332.5,-1671.25,-840.0,860.32,-630.8,-325.28
2019645.6864,399.733,827.221,373.808,385.0,-1610.0,-857.5,866.4,-647.52,-322.24
2019645.7364,396.256,822.402,373.625,568.75,-1566.25,-691.25,855.76,-636.88,-313.12
2019645.7863,393.023,832.589,367.952,1356.25,-892.5,-656.25,842.08,-638.4,-310.08
2019645.8364,390.949,833.504,365.512,726.25,-665.0,-105.0,848.16,-646.0,-323.76
2019645.8864,392.169,834.053,368.745,43.75,-1575.0,621.25,866.4,-652.08,-334.4
2019645.9364,396.012,833.87,366.854,157.5,-1758.75,-192.5,832.96,-650.56,-304.0
2019645.9863,392.169,833.626,364.841,192.5,-1242.5,-306.25,854.24,-653.6,-320.72
2019646.0364,392.413,835.517,361.669,-770.0,-1470.0,638.75,851.2,-649.04,-331.36
2019646.0863,392.23,829.661,367.952,-1295.0,-1531.25,796.25,854.24,-639.92,-322.24
2019646.1364,401.319,827.526,376.004,61.25,-1373.75,96.25,858.8,-642.96,-322.24
2019646.1863,399.489,830.759,375.394,411.25,-1338.75,-175.0,848.16,-627.76,-322.24
2019646.2364,398.452,829.844,373.93,1680.0,-1750.0,-1452.5,845.12,-655.12,-322.24
2019646.2864,395.768,832.833,364.902,1977.5,-1461.25,-1688.75,858.8,-636.88,-311.6
2019646.3364,384.666,837.713,364.963,-17.5,-1408.75,-603.75,861.84,-630.8,-329.84
2019646.3864,388.204,830.393,368.989,-8.75,-1925.0,560.0,851.2,-638.4,-313.12
2019646.4364,396.805,826.489,371.002,393.75,-1785.0,-52.5,849.68,-635.36,-317.68
2019646.4863,395.646,833.931,367.891,-17.5,-1032.5,280.0,858.8,-633.84,-331.36
2019646.5364,394.487,829.905,367.281,-612.5,-1128.75,0.0,857.28,-649.04,-326.8
2019646.5864,390.766,834.602,367.342,-498.75,-1732.5,-8.75,866.4,-636.88,-326.8
2019646.6364,397.415,832.65,370.453,-481.25,-2038.75,472.5,864.88,-638.4,-331.36
2019646.6864,396.378,831.064,369.721,-192.5,-2126.25,-70.0,851.2,-647.52,-332.88
2019646.7364,396.683,831.552,368.745,-26.25,-1916.25,-17.5,851.2,-632.32,-304.0
2019646.7864,399.306,832.711,369.599,61.25,-2012.5,0.0,857.28,-641.44,-331.36
2019646.8364,397.354,830.515,367.098,-61.25,-1706.25,-166.25,849.68,-633.84,-310.08
2019646.8864,396.622,829.295,366.854,96.25,-1566.25,-271.25,858.8,-639.92,-317.68
2019646.9364,396.927,834.48,369.355,192.5,-1601.25,0.0,843.6,-632.32,-317.68
2019646.9863,396.317,828.136,370.148,-78.75,-2100.0,-700.0,845.12,-644.48,-316.16
2019647.0364,398.086,833.687,368.623,253.75,-2310.0,-1207.5,855.76,-644.48,-317.68
2019647.0864,395.097,833.748,363.621,245.0,-1540.0,-1601.25,866.4,-642.96,-305.52
2019647.1364,384.544,833.809,367.098,-700.0,-1610.0,-341.25,840.56,-636.88,-322.24
2019647.1864,390.156,826.123,367.769,-577.5,-2003.75,70.0,854.24,-642.96,-322.24
2019647.2364,401.075,832.833,369.233,-201.25,-997.5,-43.75,852.72,-639.92,-332.88
2019647.2863,398.391,831.369,370.514,-227.5,-122.5,131.25,851.2,-646.0,-345.04
2019647.3364,386.374,828.685,373.564,-420.0,-988.75,166.25,861.84,-638.4,-337.44
2019647.3863,387.655,834.602,370.148,-323.75,-2126.25,0.0,863.36,-636.88,-323.76
2019647.4364,393.206,834.236,370.392,-525.0,-2152.5,1233.75,839.04,-658.16,-320.72
2019647.4864,399.245,827.038,371.49,-1067.5,-1706.25,-227.5,848.16,-633.84,-337.44
2019647.5364,397.11,825.33,370.636,-411.25,-1960.0,-1548.75,860.32,-639.92,-316.16
2019647.5864,390.095,829.234,366.854,-52.5,-1960.0,-2371.25,851.2,-639.92,-317.68
2019647.6364,393.694,833.687,364.231,-122.5,-1093.75,-910.0,837.52,-641.44,-314.64
2019647.6864,388.997,831.369,368.501,-1032.5,-113.75,857.5,854.24,-633.84,-328.32
2019647.7364,388.021,825.635,368.135,-1268.75,-743.75,2161.25,863.36,-647.52,-332.88
2019647.7863,400.526,828.319,373.32,-717.5,-892.5,1723.75,860.32,-642.96,-320.72
2019647.8364,400.587,830.454,374.479,-175.0,-87.5,-166.25,872.48,-646.0,-334.4
2019647.8864,392.657,838.933,378.078,-577.5,-586.25,-691.25,852.72,-641.44,-317.68
2019647.9364,391.62,820.45,381.189,-1137.5,-2178.75,-341.25,848.16,-638.4,-323.76
2019647.9864,399.306,827.16,378.322,-428.75,-1846.25,157.5,861.84,-641.44,-320.72
2019648.0364,401.746,828.502,376.187,-551.25,-822.5,323.75,832.96,-633.84,-325.28
2019648.0863,393.267,825.635,378.688,-962.5,-927.5,-551.25,855.76,-646.0,-314.64
2019648.1364,386.618,831.369,381.189,-1750.0,-2196.25,-1583.75,848.16,-635.36,-316.16
2019648.1864,387.777,819.718,388.021,-1321.25,-2975.0,-568.75,852.72,-644.48,-332.88
2019648.2364,397.11,821.243,386.252,-245.0,-2108.75,-105.0,849.68,-652.08,-329.84
2019648.2864,394.121,825.635,383.08,918.75,-446.25,-148.75,840.56,-641.44,-332.88
2019648.3364,388.326,829.051,379.908,1032.5,-1461.25,-183.75,846.64,-641.44,-340.48
2019648.3864,389.912,831.857,380.091,385.0,-2030.0,0.0,849.68,-647.52,-345.04
2019648.4364,394.487,828.38,377.59,-507.5,-1916.25,140.0,858.8,-650.56,-331.36
2019648.4863,392.535,827.099,377.285,-647.5,-1478.75,446.25,857.28,-638.4,-328.32
2019648.5364,393.694,822.768,380.701,-700.0,-1496.25,-26.25,845.12,-635.36,-332.88
2019648.5864,392.169,831.125,386.252,43.75,-1618.75,-437.5,854.24,-630.8,-342.0
2019648.6364,393.145,829.295,384.605,-332.5,-1995.0,-70.0,870.96,-647.52,-345.04
2019648.6864,392.84,826.001,379.908,507.5,-1750.0,-175.0,840.56,-635.36,-320.72
2019648.7364,390.095,826.062,381.372,297.5,-1347.5,218.75,857.28,-641.44,-335.92
2019648.7864,397.11,829.051,380.701,166.25,-1365.0,708.75,860.32,-644.48,-331.36
2019648.8364,394.792,827.648,379.725,866.25,-1015.0,-96.25,848.16,-633.84,-314.64
2019648.8864,392.047,828.807,381.921,157.5,-1566.25,-157.5,858.8,-646.0,-326.8
2019648.9364,394.121,825.513,384.117,481.25,-2091.25,533.75,849.68,-633.84,-323.76
2019648.9863,395.524,829.478,379.847,358.75,-1995.0,297.5,846.64,-638.4,-317.68
2019649.0364,398.635,825.208,378.81,402.5,-1365.0,420.0,852.72,-636.88,-328.32
2019649.0864,397.659,828.807,381.067,525.0,-1268.75,183.75,840.56,-636.88,-335.92
2019649.1364,396.683,827.221,378.383,498.75,-1540.0,0.0,855.76,-630.8,-334.4
2019649.1864,396.805,825.147,375.272,455.0,-1303.75,-218.75,846.64,-639.92,-325.28
2019649.2364,395.585,824.415,380.823,490.0,-1400.0,-35.0,845.12,-646.0,-345.04
2019649.2864,396.866,827.709,376.492,315.0,-1776.25,87.5,867.92,-635.36,-332.88
2019649.3364,395.402,829.722,372.832,376.25,-1645.0,-227.5,851.2,-641.44,-320.72
2019649.3864,391.498,828.929,378.444,-507.5,-2065.0,166.25,845.12,-642.96,-332.88
2019649.4364,399.001,823.073,376.309,-245.0,-2047.5,70.0,855.76,-633.84,-331.36
2019649.4864,396.622,826.489,378.017,-183.75,-1601.25,428.75,851.2,-636.88,-323.76
2019649.5364,397.964,825.025,380.213,-315.0,-1680.0,516.25,851.2,-650.56,-325.28
2019649.5864,397.659,821.975,380.701,376.25,-1837.5,595.0,858.8,-652.08,-331.36
2019649.6364,396.988,828.624,379.42,245.0,-1277.5,131.25,863.36,-649.04,-335.92
2019649.6864,397.781,824.232,377.224,402.5,-1662.5,988.75,858.8,-644.48,-328.32
2019649.7364,402.539,827.709,379.542,87.5,-1767.5,551.25,852.72,-633.84,-328.32
2019649.7863,400.77,820.999,381.006,262.5,-2082.5,175.0,848.16,-629.28,-320.72
2019649.8364,403.149,821.121,380.701,1085.0,-2450.0,-210.0,860.32,-644.48,-335.92
2019649.8864,407.236,826.55,376.248,1400.0,-1181.25,-332.5,840.56,-658.16,-329.84
2019649.9364,403.515,828.441,374.723,1373.75,-621.25,-525.0,846.64,-641.44,-326.8
2019649.9864,396.561,829.478,371.551,682.5,-1015.0,-743.75,869.44,-646.0,-334.4
2019650.0364,394.182,827.404,370.758,656.25,-1925.0,-358.75,866.4,-635.36,-320.72
2019650.0864,399.184,832.101,368.623,245.0,-1890.0,-105.0,860.32,-642.96,-340.48
2019650.1364,399.062,831.918,369.355,446.25,-953.75,-525.0,848.16,-638.4,-337.44
2019650.1864,397.049,831.918,373.442,-490.0,-1487.5,-577.5,843.6,-639.92,-310.08
2019650.2364,401.685,825.513,375.76,-341.25,-2170.0,-726.25,851.2,-644.48,-331.36
2019650.2864,400.709,826.062,374.418,-148.75,-1426.25,-323.75,861.84,-650.56,-311.6
2019650.3364,397.903,827.221,369.782,-175.0,-831.25,148.75,829.92,-627.76,-338.96
2019650.3864,394.365,827.465,373.259,-288.75,-1120.0,192.5,836.0,-652.08,-317.68
2019650.4364,394.67,827.343,377.651,-472.5,-1618.75,-393.75,852.72,-639.92,-338.96
2019650.4864,398.757,825.94,376.98,-376.25,-1820.0,-385.0,866.4,-649.04,-345.04
2019650.5364,402.661,825.208,377.773,201.25,-1312.5,0.0,851.2,-639.92,-338.96
2019650.5864,400.038,826.55,377.468,446.25,-1050.0,376.25,846.64,-642.96,-340.48
2019650.6364,398.391,826.306,373.808,813.75,-813.75,271.25,851.2,-638.4,-332.88
2019650.6864,396.927,828.746,374.174,630.0,-1128.75,245.0,851.2,-653.6,-334.4
2019650.7364,400.16,828.746,371.124,306.25,-1496.25,-61.25,857.28,-641.44,-337.44
2019650.7864,401.441,829.112,373.381,-315.0,-1540.0,-8.75,839.04,-652.08,-319.2
2019650.8364,400.465,827.953,376.248,-560.0,-1723.75,43.75,874.0,-644.48,-320.72
2019650.8864,400.282,825.33,377.773,35.0,-1951.25,-367.5,849.68,-641.44,-325.28
2019650.9364,406.138,822.646,373.93,498.75,-1470.0,-525.0,839.04,-649.04,-319.2
2019650.9864,394.548,830.82,371.856,-43.75,-1207.5,-455.0,857.28,-658.16,-331.36
2019651.0364,399.489,821.792,373.808,26.25,-1846.25,-87.5,843.6,-626.24,-325.28
2019651.0864,400.831,826.611,372.771,113.75,-1933.75,-218.75,852.72,-644.48,-317.68
2019651.1363,399.489,827.831,371.978,-192.5,-1443.75,-96.25,845.12,-647.52,-329.84
2019651.1864,397.903,827.892,373.503,-577.5,-1627.5,-113.75,852.72,-646.0,-332.88
2019651.2364,398.513,827.892,373.869,227.5,-1680.0,-813.75,840.56,-632.32,-329.84
2019651.2864,396.5,826.672,373.869,201.25,-1540.0,-367.5,846.64,-632.32,-331.36
2019651.3364,396.195,830.027,374.296,315.0,-1601.25,140.0,867.92,-638.4,-323.76
2019651.3863,397.842,828.502,370.575,61.25,-1505.0,-26.25,860.32,-647.52,-345.04
2019651.4364,395.951,826.733,372.71,78.75,-1776.25,-280.0,849.68,-633.84,-326.8
2019651.4864,396.927,829.539,372.527,-52.5,-2012.5,-35.0,851.2,-638.4,-322.24
2019651.5364,396.866,830.088,367.403,-665.0,-1855.0,455.0,852.72,-639.92,-326.8
2019651.5864,401.929,826.489,371.551,-1058.75,-2082.5,1277.5,843.6,-650.56,-328.32
2019651.6364,408.578,822.158,376.675,-945.0,-1995.0,490.0,837.52,-636.88,-322.24
2019651.6864,405.528,819.474,376.248,113.75,-1960.0,-253.75,854.24,-639.92,-332.88
2019651.7364,401.807,823.622,373.869,280.0,-2012.5,-743.75,861.84,-650.56,-322.24
2019651.7864,399.184,831.979,371.734,376.25,-1688.75,-516.25,857.28,-653.6,-335.92
2019651.8364,396.805,826.367,375.699,-682.5,-2126.25,612.5,857.28,-641.44,-331.36
2019651.8864,405.894,823.073,376.309,-271.25,-2038.75,437.5,849.68,-639.92,-325.28
2019651.9364,407.602,824.476,374.723,52.5,-1365.0,516.25,839.04,-641.44,-328.32
2019651.9864,404.918,824.354,373.869,-761.25,-1312.5,262.5,843.6,-632.32,-317.68
2019652.0364,403.149,821.121,378.505,-367.5,-1916.25,-428.75,851.2,-644.48,-322.24
2019652.0864,404.125,824.049,374.723,-481.25,-2292.5,-945.0,861.84,-633.84,-314.64
2019652.1364,405.467,823.256,377.529,-358.75,-2047.5,-910.0,829.92,-632.32,-313.12
2019652.1864,402.356,824.964,377.59,-131.25,-1478.75,-778.75,848.16,-652.08,-337.44
2019652.2364,393.145,827.038,381.372,-192.5,-2038.75,-1093.75,854.24,-633.84,-328.32
2019652.2864,394.365,823.073,382.958,411.25,-2887.5,-1085.0,867.92,-641.44,-329.84
2019652.3364,397.598,825.086,374.54,1251.25,-2388.75,-647.5,848.16,-632.32,-340.48
2019652.3864,399.428,826.794,371.673,1583.75,-1540.0,148.75,863.36,-620.16,-337.44
2019652.4364,397.232,833.26,367.586,1058.75,-708.75,1050.0,864.88,-641.44,-334.4
2019652.4864,395.158,828.014,370.758,428.75,-1601.25,936.25,851.2,-646.0,-335.92
2019652.5364,400.404,825.818,368.501,183.75,-2213.75,420.0,852.72,-642.96,-323.76
2019652.5864,401.38,830.576,371.429,1723.75,-1050.0,866.25,863.36,-649.04,-337.44
2019652.6364,404.003,828.441,369.05,595.0,-962.5,2100.0,848.16,-635.36,-319.2
2019652.6863,406.748,823.5,367.037,621.25,-2152.5,1566.25,839.04,-636.88,-307.04
2019652.7364,415.776,828.746,367.403,-1076.25,-2231.25,980.0,855.76,-639.92,-326.8
2019652.7864,417.301,822.951,367.891,-1610.0,-1916.25,271.25,831.44,-641.44,-317.68
2019652.8364,411.14,816.912,371.734,-411.25,-2012.5,-840.0,860.32,-642.96,-323.76
2019652.8864,405.955,824.11,374.113,-455.0,-1977.5,-717.5,863.36,-647.52,-313.12
2019652.9363,409.127,820.023,373.808,-323.75,-1715.0,148.75,831.44,-638.4,-329.84
2019652.9864,408.639,819.047,376.126,595.0,-1820.0,-218.75,845.12,-650.56,-313.12
2019653.0364,410.225,821.304,373.198,1163.75,-1898.75,-288.75,832.96,-635.36,-319.2
2019653.0864,408.761,824.354,368.135,1321.25,-1408.75,-253.75,840.56,-638.4,-325.28
2019653.1364,407.114,825.635,367.952,1251.25,-1286.25,-43.75,854.24,-635.36,-316.16
2019653.1864,406.626,830.454,365.207,140.0,-1120.0,350.0,848.16,-635.36,-314.64
2019653.2364,403.698,831.064,367.647,-673.75,-1373.75,253.75,849.68,-641.44,-320.72
2019653.2864,408.822,820.633,369.355,-875.0,-1977.5,-367.5,834.48,-630.8,-322.24
2019653.3364,406.565,829.783,371.185,17.5,-1531.25,-953.75,849.68,-632.32,-332.88
2019653.3864,406.26,827.038,372.161,-306.25,-1461.25,-227.5,846.64,-646.0,-316.16
2019653.4364,402.356,823.5,374.113,201.25,-1802.5,-148.75,831.44,-633.84,-302.48
2019653.4864,403.637,824.598,373.137,-70.0,-2345.0,78.75,861.84,-646.0,-337.44
2019653.5364,412.36,821.731,372.588,122.5,-1925.0,-61.25,839.04,-636.88,-326.8
2019653.5864,410.347,819.23,371.368,831.25,-1548.75,122.5,845.12,-650.56,-308.56
2019653.6364,405.101,823.195,373.442,568.75,-1321.25,52.5,858.8,-647.52,-337.44
2019653.6864,412.421,822.158,370.88,892.5,-1452.5,350.0,834.48,-641.44,-314.64
2019653.7364,416.142,821.487,375.455,1015.0,-1085.0,-656.25,860.32,-649.04,-325.28
2019653.7864,410.103,821.426,371.307,953.75,-1058.75,-997.5,857.28,-646.0,-328.32
2019653.8364,404.43,824.72,371.368,1050.0,-2100.0,-1706.25,831.44,-641.44,-308.56
2019653.8864,408.456,823.256,368.318,1618.75,-2082.5,-2003.75,854.24,-658.16,-316.16
2019653.9364,403.82,831.796,359.229,1373.75,-1513.75,-1522.5,842.08,-630.8,-316.16
2019653.9864,397.476,833.26,358.802,936.25,-1015.0,-918.75,848.16,-644.48,-311.6
2019654.0364,394.67,836.554,358.375,8.75,-1102.5,385.0,846.64,-636.88,-328.32
2019654.0864,396.134,826.001,360.632,-332.5,-1347.5,446.25,870.96,-649.04,-343.52
2019654.1364,398.696,835.517,361.974,-463.75,-2056.25,297.5,840.56,-650.56,-310.08
2019654.1864,410.835,824.537,371.063,-857.5,-1566.25,210.0,839.04,-641.44,-345.04
2019654.2364,404.247,823.012,372.222,-297.5,-1540.0,-210.0,840.56,-626.24,-307.04
2019654.2864,407.724,824.964,367.708,367.5,-1837.5,-446.25,839.04,-639.92,-329.84
2019654.3364,406.809,824.598,364.841,358.75,-1111.25,-516.25,842.08,-621.68,-323.76
2019654.3864,402.234,830.149,366.488,831.25,-498.75,-166.25,848.16,-630.8,-314.64
2019654.4364,402.539,828.685,365.939,288.75,-1242.5,-428.75,840.56,-646.0,-328.32
2019654.4864,401.441,830.332,367.891,140.0,-1627.5,253.75,864.88,-646.0,-319.2
2019654.5364,405.589,827.038,367.159,-113.75,-1907.5,-218.75,848.16,-641.44,-332.88
2019654.5864,408.09,826.733,364.536,288.75,-1443.75,-673.75,837.52,-636.88,-322.24
2019654.6364,398.391,830.454,363.072,525.0,-1207.5,-682.5,851.2,-635.36,-326.8
2019654.6864,398.635,832.894,360.144,236.25,-1513.75,236.25,855.76,-639.92,-322.24
2019654.7364,404.552,833.26,360.815,-341.25,-1391.25,498.75,839.04,-649.04,-328.32
2019654.7864,405.589,827.77,364.475,-595.0,-1330.0,227.5,842.08,-626.24,-308.56
2019654.8364,402.295,829.295,369.172,-341.25,-2152.5,-218.75,848.16,-638.4,-326.8
2019654.8864,407.419,826.672,367.098,52.5,-1872.5,-1006.25,837.52,-635.36,-314.64
2019654.9364,398.696,827.282,366.854,-341.25,-1496.25,-393.75,840.56,-653.6,-335.92
2019654.9864,403.027,830.027,367.037,43.75,-1531.25,402.5,843.6,-652.08,-325.28
2019655.0364,403.271,821.243,366.122,96.25,-1732.5,271.25,837.52,-638.4,-310.08
2019655.0864,406.626,832.406,366.244,-96.25,-1575.0,472.5,846.64,-652.08,-329.84
2019655.1364,405.528,821.67,369.294,-498.75,-1531.25,-166.25,851.2,-627.76,-305.52
2019655.1864,400.16,826.123,369.111,280.0,-1697.5,-551.25,832.96,-638.4,-331.36
2019655.2364,398.574,825.574,372.039,96.25,-2152.5,-113.75,842.08,-636.88,-331.36
2019655.2864,406.382,827.831,366.183,1041.25,-1916.25,8.75,855.76,-649.04,-313.12
2019655.3364,405.589,829.112,364.292,1137.5,-1233.75,-26.25,849.68,-650.56,-325.28
2019655.3864,402.661,830.332,364.414,638.75,-1251.25,323.75,840.56,-633.84,-322.24
2019655.4364,402.173,832.101,363.865,323.75,-1715.0,78.75,845.12,-652.08,-329.84
2019655.4864,404.674,826.977,366.366,175.0,-2108.75,43.75,861.84,-641.44,-329.84
2019655.5364,409.859,824.476,361.303,1023.75,-1688.75,-17.5,826.88,-633.84,-316.16
2019655.5864,407.358,832.101,360.022,918.75,-1286.25,192.5,834.48,-650.56,-308.56
2019655.6364,406.626,830.149,356.667,840.0,-1356.25,96.25,843.6,-636.88,-328.32
2019655.6864,405.589,832.223,355.203,612.5,-1426.25,-157.5,851.2,-627.76,-313.12
2019655.7364,403.332,835.334,359.961,-245.0,-1575.0,-481.25,857.28,-647.52,-322.24
2019655.7864,406.565,828.99,360.815,-393.75,-1706.25,140.0,854.24,-649.04,-313.12
2019655.8364,406.443,825.757,359.595,-341.25,-1645.0,-481.25,849.68,-658.16,-320.72
2019655.8864,405.589,831.857,362.706,-568.75,-1522.5,-402.5,852.72,-641.44,-332.88
2019655.9364,404.43,829.478,364.231,-857.5,-1513.75,-271.25,851.2,-646.0,-308.56
2019655.9864,403.576,826.489,364.231,-166.25,-1365.0,-595.0,826.88,-635.36,-331.36
2019656.0364,402.173,827.038,365.085,-297.5,-1163.75,-280.0,849.68,-647.52,-305.52
2019656.0864,404.735,827.038,364.109,210.0,-1365.0,192.5,816.24,-627.76,-320.72
2019656.1364,404.491,828.319,363.621,498.75,-1487.5,-656.25,842.08,-644.48,-331.36
2019656.1864,400.526,828.685,362.645,507.5,-1802.5,-787.5,845.12,-639.92,-319.2
2019656.2363,399.428,834.175,357.46,131.25,-1618.75,-516.25,848.16,-638.4,-314.64
2019656.2864,398.33,833.565,357.765,-498.75,-1776.25,-105.0,840.56,-646.0,-331.36
2019656.3364,404.735,829.356,365.146,-796.25,-2065.0,437.5,837.52,-644.48,-323.76
2019656.3864,404.918,828.136,366.122,-218.75,-1916.25,-428.75,832.96,-646.0,-322.24
2019656.4364,403.515,827.343,364.719,385.0,-1977.5,-157.5,860.32,-644.48,-331.36
2019656.4864,407.419,828.136,360.632,-201.25,-2135.0,70.0,837.52,-629.28,-305.52
2019656.5364,407.724,838.079,360.51,-498.75,-1750.0,-472.5,855.76,-633.84,-325.28
2019656.5864,402.783,825.33,366.061,-1268.75,-2283.75,-148.75,849.68,-647.52,-322.24
2019656.6364,407.724,823.378,366.854,-805.0,-2502.5,-516.25,852.72,-641.44,-313.12
2019656.6864,406.687,827.709,365.39,-280.0,-1855.0,-122.5,851.2,-642.96,-331.36
2019656.7364,403.515,825.574,364.719,-708.75,-1365.0,0.0,840.56,-633.84,-310.08
2019656.7864,403.393,830.332,361.364,-516.25,-2065.0,-630.0,845.12,-647.52,-326.8
2019656.8364,405.528,828.502,369.416,-1583.75,-2572.5,-218.75,840.56,-630.8,-317.68
2019656.8864,409.798,821.304,367.952,-595.0,-1977.5,-341.25,849.68,-630.8,-326.8
2019656.9364,404.125,823.866,367.708,358.75,-1251.25,-621.25,836.0,-641.44,-322.24
2019656.9864,398.818,831.979,367.281,192.5,-1400.0,140.0,836.0,-633.84,-314.64
2019657.0364,403.515,828.807,367.586,-105.0,-1951.25,280.0,857.28,-630.8,-317.68
